252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,255,255,255,255,255,255,255,255,255,255,0,255,255,255,255,255,255,255,255,255,254,254,254,254,254,254,254,254,254,254,0,254,254,254,254,254,254,254,254,254,251,251,251,251,251,251,251,251,251,251,0,251,251,251,251,251,251,251,251,251,
252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,255,255,255,0,0,0,255,255,255,0,0,0,255,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,251,0,0,0,0,0,251,0,0,0,0,251,251,251,251,
252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,251,0,0,0,0,0,251,251,251,
252,0,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,255,255,255,255,255,255,255,255,255,0,2,0,255,255,255,255,0,255,255,255,204,204,0,0,0,0,204,204,204,0,0,0,204,204,204,0,0,204,0,254,201,201,201,0,0,251,0,251,251,251,0,251,251,251,0,0,0,0,251,251,
252,0,0,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,255,0,0,0,0,0,255,0,0,0,0,0,0,255,0,0,0,255,255,255,254,254,254,0,0,0,0,254,254,0,0,0,254,254,0,0,0,254,0,254,251,0,0,0,0,251,0,251,0,0,0,251,0,0,0,0,0,0,0,251,
252,0,0,0,0,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,255,0,0,0,0,0,255,0,0,0,0,0,0,255,0,0,0,255,255,255,254,254,254,254,0,0,0,0,254,1852,254,1852,254,0,0,0,0,254,0,254,251,0,0,0,0,251,0,251,0,0,251,0,0,0,0,0,0,0,0,251,
252,202,202,0,0,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,255,0,0,255,255,255,255,0,0,2,2,2,0,255,0,0,0,255,255,255,254,254,254,254,254,0,0,0,254,254,254,254,254,0,0,0,254,254,0,254,251,0,0,0,0,251,0,0,0,0,0,0,251,0,0,251,251,251,251,251,
252,0,0,0,0,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,255,255,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,254,254,254,254,254,254,0,0,0,0,0,0,0,0,0,0,254,254,0,254,251,0,0,0,251,251,0,0,251,0,251,251,0,0,0,0,0,0,0,251,
252,0,0,202,202,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,255,255,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,254,254,254,254,254,0,0,0,0,0,0,0,0,254,254,254,0,254,251,0,0,251,251,0,0,251,0,0,0,0,0,0,0,0,0,0,0,251,
252,0,202,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,255,255,0,0,0,0,255,0,0,0,0,0,0,0,0,255,255,255,255,255,254,254,254,254,254,254,254,254,0,254,254,254,0,0,254,0,0,0,0,254,251,0,0,0,0,0,0,0,0,0,0,0,0,0,251,102,102,102,0,251,
252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,255,255,0,0,0,255,1850,1851,1852,1852,1852,1852,1852,1852,1851,1850,255,255,255,255,254,254,254,254,254,254,254,254,1852,254,254,254,1852,254,254,0,0,0,0,254,251,0,0,0,0,0,0,0,0,2152,0,0,0,0,0,0,0,0,0,251,
252,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,0,252,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,
252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,0,252,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,
252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,0,252,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,251,0,0,0,0,0,0,0,0,0,0,251,251,251,251,251,251,251,0,251,
252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,0,252,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,251,251,0,0,0,0,0,251,0,0,0,0,0,0,0,0,251,
252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,0,252,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,251,
252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,0,252,250,0,0,0,200,200,200,200,200,0,200,200,200,200,200,0,0,0,0,250,254,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,
252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,0,252,250,0,0,0,0,0,0,0,250,0,250,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,
252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,0,252,250,0,0,0,0,0,0,0,250,0,250,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,
252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,0,252,250,0,0,0,0,0,0,0,250,0,250,0,0,0,0,0,0,0,0,250,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,251,0,0,0,0,0,0,0,0,251,0,0,251,0,0,0,0,0,0,251,
252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,0,252,250,0,0,0,0,0,0,0,250,0,250,0,0,0,0,0,0,0,0,250,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,251,0,0,0,0,0,0,0,0,251,0,0,251,0,0,0,0,0,0,251,
252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,0,252,250,0,0,0,0,0,0,0,0,0,511,0,0,0,0,0,0,0,0,250,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,251,0,0,251,0,0,0,0,0,251,0,0,251,0,0,0,0,0,0,251,
252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,0,252,250,0,0,0,0,0,0,0,250,0,250,0,0,0,0,0,0,0,0,250,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,251,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,
252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,0,252,250,250,250,250,250,250,250,250,250,0,250,250,250,250,250,250,250,250,250,250,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,251,0,0,251,0,0,0,251,0,0,0,0,0,0,251,251,0,0,0,251,
252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,0,252,250,250,250,250,250,250,250,250,250,0,250,250,250,250,250,250,250,250,250,250,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,251,0,0,251,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,251,
252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,0,252,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,251,0,0,251,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,251,
252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,251,
252,0,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,200,0,200,0,200,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,201,201,0,251,0,251,0,251,0,0,0,0,0,0,0,0,0,0,0,251,
252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,250,0,0,0,250,0,0,0,0,0,0,0,250,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,251,0,251,0,251,0,0,0,0,0,0,0,0,0,0,0,251,
252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,0,252,250,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,251,0,251,0,251,0,0,0,0,0,0,0,0,0,0,0,251,
252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,250,0,0,0,0,250,0,250,0,0,0,0,0,0,0,0,250,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,251,0,251,251,251,0,0,0,0,0,0,0,0,0,0,0,251,
252,0,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,250,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,250,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,251,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,251,
252,0,252,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,252,250,0,0,0,0,0,0,0,250,0,0,0,0,250,0,0,0,0,0,250,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,251,0,0,251,251,251,251,251,0,0,0,0,0,0,0,0,0,0,0,251,
252,0,252,252,252,252,252,252,252,0,0,0,252,252,0,0,0,0,0,252,250,0,250,0,0,0,0,0,0,250,250,0,0,0,0,0,0,0,0,250,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,
252,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,252,250,0,0,0,0,0,250,401,401,401,250,250,250,250,250,0,0,0,0,250,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,
